id,project_a,project_b,weight_a,weight_b,total_amount_usd,funder,quarter
877,https://github.com/babel/babel,https://github.com/xtuc/webassemblyjs,0.9657917384,0.03420826162,13944,opencollective,2018-01
878,https://github.com/vuejs/vue,https://github.com/redux-saga/redux-saga,0.9151477058,0.08485229415,11137,opencollective,2018-01
879,https://github.com/vuejs/vue,https://github.com/level/levelup,0.9985304203,0.0014695797,10207,opencollective,2018-01
880,https://github.com/vuejs/vue,https://github.com/rollup/rollup,0.8191609066,0.1808390934,12442,opencollective,2018-01
881,https://github.com/vuejs/vue,https://github.com/xtuc/webassemblyjs,0.9552910301,0.04470896991,10669,opencollective,2018-01
882,https://github.com/redux-saga/redux-saga,https://github.com/level/levelup,0.984375,0.015625,960,opencollective,2018-01
883,https://github.com/redux-saga/redux-saga,https://github.com/rollup/rollup,0.2957746479,0.7042253521,3195,opencollective,2018-01
884,https://github.com/redux-saga/redux-saga,https://github.com/xtuc/webassemblyjs,0.664556962,0.335443038,1422,opencollective,2018-01
885,https://github.com/level/levelup,https://github.com/rollup/rollup,0.006622516556,0.9933774834,2265,opencollective,2018-01
886,https://github.com/level/levelup,https://github.com/xtuc/webassemblyjs,0.03048780488,0.9695121951,492,opencollective,2018-01
887,https://github.com/rollup/rollup,https://github.com/xtuc/webassemblyjs,0.8250825083,0.1749174917,2727,opencollective,2018-01
888,https://github.com/mochajs/mocha,https://github.com/marak/colors.js,0.7871167757,0.2128832243,2903,opencollective,2018-04
889,https://github.com/mochajs/mocha,https://github.com/go-task/slim-sprig,0.9934782609,0.00652173913,2300,opencollective,2018-04
890,https://github.com/mochajs/mocha,https://github.com/redux-saga/redux-saga,0.791479044,0.208520956,2887,opencollective,2018-04
891,https://github.com/mochajs/mocha,https://github.com/gulpjs/gulp,0.3566411737,0.6433588263,6407,opencollective,2018-04
892,https://github.com/mochajs/mocha,https://github.com/babel/babel,0.05961232423,0.9403876758,38331,opencollective,2018-04
893,https://github.com/mochajs/mocha,https://github.com/webpack/webpack,0.03507075544,0.9649292446,65154,opencollective,2018-04
894,https://github.com/mochajs/mocha,https://github.com/vuejs/vue,0.4205005521,0.5794994479,5434,opencollective,2018-04
895,https://github.com/mochajs/mocha,https://github.com/mikemcl/bignumber.js,0.1946668938,0.8053331062,11738,opencollective,2018-04
896,https://github.com/mochajs/mocha,https://github.com/webreflection/flatted,0.9158316633,0.08416833667,2495,opencollective,2018-04
897,https://github.com/mochajs/mocha,https://github.com/rollup/rollup,0.4402697495,0.5597302505,5190,opencollective,2018-04
898,https://github.com/mochajs/mocha,https://github.com/debug-js/debug,0.9608915055,0.03910849453,2378,opencollective,2018-04
899,https://github.com/mochajs/mocha,https://github.com/electron/electron,0.6217687075,0.3782312925,3675,opencollective,2018-04
900,https://github.com/mochajs/mocha,https://github.com/xtuc/webassemblyjs,0.3493349641,0.6506650359,6541,opencollective,2018-04
901,https://github.com/mochajs/mocha,https://github.com/level/levelup,0.9176706827,0.08232931727,2490,opencollective,2018-04
902,https://github.com/marak/colors.js,https://github.com/go-task/slim-sprig,0.9763033175,0.02369668246,633,opencollective,2018-04
903,https://github.com/marak/colors.js,https://github.com/redux-saga/redux-saga,0.506557377,0.493442623,1220,opencollective,2018-04
904,https://github.com/marak/colors.js,https://github.com/gulpjs/gulp,0.1303797468,0.8696202532,4740,opencollective,2018-04
905,https://github.com/marak/colors.js,https://github.com/babel/babel,0.01685577133,0.9831442287,36664,opencollective,2018-04
906,https://github.com/marak/colors.js,https://github.com/webpack/webpack,0.009734276309,0.9902657237,63487,opencollective,2018-04
907,https://github.com/marak/colors.js,https://github.com/vuejs/vue,0.1640562782,0.8359437218,3767,opencollective,2018-04
908,https://github.com/marak/colors.js,https://github.com/mikemcl/bignumber.js,0.06136431338,0.9386356866,10071,opencollective,2018-04
909,https://github.com/marak/colors.js,https://github.com/webreflection/flatted,0.7463768116,0.2536231884,828,opencollective,2018-04
910,https://github.com/marak/colors.js,https://github.com/rollup/rollup,0.1754186773,0.8245813227,3523,opencollective,2018-04
911,https://github.com/marak/colors.js,https://github.com/debug-js/debug,0.8691983122,0.1308016878,711,opencollective,2018-04
912,https://github.com/marak/colors.js,https://github.com/electron/electron,0.3077689243,0.6922310757,2008,opencollective,2018-04
913,https://github.com/marak/colors.js,https://github.com/xtuc/webassemblyjs,0.12679524,0.87320476,4874,opencollective,2018-04
914,https://github.com/marak/colors.js,https://github.com/level/levelup,0.7509113001,0.2490886999,823,opencollective,2018-04
915,https://github.com/go-task/slim-sprig,https://github.com/redux-saga/redux-saga,0.02431118314,0.9756888169,617,opencollective,2018-04
916,https://github.com/go-task/slim-sprig,https://github.com/gulpjs/gulp,0.003625815809,0.9963741842,4137,opencollective,2018-04
917,https://github.com/go-task/slim-sprig,https://github.com/babel/babel,0.0004159618424,0.9995840382,36061,opencollective,2018-04
918,https://github.com/go-task/slim-sprig,https://github.com/webpack/webpack,0.0002385344444,0.9997614656,62884,opencollective,2018-04
919,https://github.com/go-task/slim-sprig,https://github.com/vuejs/vue,0.004740834387,0.9952591656,3164,opencollective,2018-04
920,https://github.com/go-task/slim-sprig,https://github.com/mikemcl/bignumber.js,0.001584283904,0.9984157161,9468,opencollective,2018-04
921,https://github.com/go-task/slim-sprig,https://github.com/webreflection/flatted,0.06666666667,0.9333333333,225,opencollective,2018-04
922,https://github.com/go-task/slim-sprig,https://github.com/rollup/rollup,0.005136986301,0.9948630137,2920,opencollective,2018-04
923,https://github.com/go-task/slim-sprig,https://github.com/debug-js/debug,0.1388888889,0.8611111111,108,opencollective,2018-04
924,https://github.com/go-task/slim-sprig,https://github.com/electron/electron,0.01067615658,0.9893238434,1405,opencollective,2018-04
925,https://github.com/go-task/slim-sprig,https://github.com/xtuc/webassemblyjs,0.003512058066,0.9964879419,4271,opencollective,2018-04
926,https://github.com/go-task/slim-sprig,https://github.com/level/levelup,0.06818181818,0.9318181818,220,opencollective,2018-04
927,https://github.com/redux-saga/redux-saga,https://github.com/gulpjs/gulp,0.1274343776,0.8725656224,4724,opencollective,2018-04
928,https://github.com/redux-saga/redux-saga,https://github.com/babel/babel,0.01642654442,0.9835734556,36648,opencollective,2018-04
929,https://github.com/redux-saga/redux-saga,https://github.com/webpack/webpack,0.009484646531,0.9905153535,63471,opencollective,2018-04
930,https://github.com/redux-saga/redux-saga,https://github.com/vuejs/vue,0.1604905359,0.8395094641,3751,opencollective,2018-04
931,https://github.com/redux-saga/redux-saga,https://github.com/mikemcl/bignumber.js,0.05987071109,0.9401292889,10055,opencollective,2018-04
932,https://github.com/redux-saga/redux-saga,https://github.com/webreflection/flatted,0.7413793103,0.2586206897,812,opencollective,2018-04
933,https://github.com/redux-saga/redux-saga,https://github.com/rollup/rollup,0.1716566866,0.8283433134,3507,opencollective,2018-04
934,https://github.com/redux-saga/redux-saga,https://github.com/debug-js/debug,0.8661870504,0.1338129496,695,opencollective,2018-04
935,https://github.com/redux-saga/redux-saga,https://github.com/electron/electron,0.3022088353,0.6977911647,1992,opencollective,2018-04
936,https://github.com/redux-saga/redux-saga,https://github.com/xtuc/webassemblyjs,0.1239193084,0.8760806916,4858,opencollective,2018-04
937,https://github.com/redux-saga/redux-saga,https://github.com/level/levelup,0.7459727385,0.2540272615,807,opencollective,2018-04
938,https://github.com/gulpjs/gulp,https://github.com/babel/babel,0.1026190002,0.8973809998,40168,opencollective,2018-04
939,https://github.com/gulpjs/gulp,https://github.com/webpack/webpack,0.06153065337,0.9384693466,66991,opencollective,2018-04
940,https://github.com/gulpjs/gulp,https://github.com/vuejs/vue,0.566909641,0.433090359,7271,opencollective,2018-04
941,https://github.com/gulpjs/gulp,https://github.com/mikemcl/bignumber.js,0.3036464088,0.6963535912,13575,opencollective,2018-04
942,https://github.com/gulpjs/gulp,https://github.com/webreflection/flatted,0.9515235457,0.04847645429,4332,opencollective,2018-04
943,https://github.com/gulpjs/gulp,https://github.com/rollup/rollup,0.5865945638,0.4134054362,7027,opencollective,2018-04
944,https://github.com/gulpjs/gulp,https://github.com/debug-js/debug,0.9779359431,0.02206405694,4215,opencollective,2018-04
945,https://github.com/gulpjs/gulp,https://github.com/electron/electron,0.7478229318,0.2521770682,5512,opencollective,2018-04
946,https://github.com/gulpjs/gulp,https://github.com/xtuc/webassemblyjs,0.4920028646,0.5079971354,8378,opencollective,2018-04
947,https://github.com/gulpjs/gulp,https://github.com/level/levelup,0.9526230645,0.04737693552,4327,opencollective,2018-04
948,https://github.com/babel/babel,https://github.com/webpack/webpack,0.3644138907,0.6355861093,98915,opencollective,2018-04
949,https://github.com/babel/babel,https://github.com/vuejs/vue,0.9196581197,0.08034188034,39195,opencollective,2018-04
950,https://github.com/babel/babel,https://github.com/mikemcl/bignumber.js,0.792237192,0.207762808,45499,opencollective,2018-04
951,https://github.com/babel/babel,https://github.com/webreflection/flatted,0.9942078553,0.005792144748,36256,opencollective,2018-04
