id,project_a,project_b,weight_a,weight_b,total_amount_usd,funder,quarter
66,https://github.com/vyperlang/vyper,https://github.com/nethermindeth/nethermind,0.13434204493351673,0.8656579550664832,6543,gitcoin,2020-01
67,https://github.com/nomicfoundation/hardhat,https://github.com/wighawag/hardhat-deploy,0.9631728045325779,0.03682719546742208,353,gitcoin,2020-01
68,https://github.com/nomicfoundation/hardhat,https://github.com/ethers-io/ethers.js,0.02223384776353649,0.9777661522364635,15292,gitcoin,2020-01
69,https://github.com/nomicfoundation/hardhat,https://github.com/walletconnect/walletconnect-utils,0.02355059915494909,0.9764494008450509,14437,gitcoin,2020-01
70,https://github.com/nomicfoundation/hardhat,https://github.com/sigp/lighthouse,0.052485334979932075,0.9475146650200679,6478,gitcoin,2020-01
71,https://github.com/nomicfoundation/hardhat,https://github.com/nethermindeth/nethermind,0.056628914057295136,0.9433710859427049,6004,gitcoin,2020-01
72,https://github.com/wighawag/hardhat-deploy,https://github.com/ethers-io/ethers.js,0.0008686936184430338,0.999131306381557,14965,gitcoin,2020-01
73,https://github.com/wighawag/hardhat-deploy,https://github.com/walletconnect/walletconnect-utils,0.0009213323883770375,0.999078667611623,14110,gitcoin,2020-01
74,https://github.com/wighawag/hardhat-deploy,https://github.com/sigp/lighthouse,0.002113477483336043,0.997886522516664,6151,gitcoin,2020-01
75,https://github.com/wighawag/hardhat-deploy,https://github.com/nethermindeth/nethermind,0.002289941870706359,0.9977100581292936,5677,gitcoin,2020-01
76,https://github.com/ethers-io/ethers.js,https://github.com/walletconnect/walletconnect-utils,0.5147165134772281,0.48528348652277187,29049,gitcoin,2020-01
77,https://github.com/ethers-io/ethers.js,https://github.com/sigp/lighthouse,0.7089615931721195,0.2910384068278805,21090,gitcoin,2020-01
78,https://github.com/ethers-io/ethers.js,https://github.com/nethermindeth/nethermind,0.7252619324796274,0.27473806752037255,20616,gitcoin,2020-01
79,https://github.com/walletconnect/walletconnect-utils,https://github.com/sigp/lighthouse,0.6966641957005189,0.30333580429948115,20235,gitcoin,2020-01
80,https://github.com/walletconnect/walletconnect-utils,https://github.com/nethermindeth/nethermind,0.7133748292090482,0.28662517079095184,19761,gitcoin,2020-01
81,https://github.com/sigp/lighthouse,https://github.com/nethermindeth/nethermind,0.5200813421453991,0.47991865785460086,11802,gitcoin,2020-01
82,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/vyperlang/vyper,0.9758824324933507,0.024117567506649285,44366,gitcoin,2020-04
83,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/nomicfoundation/hardhat,0.9762565108570656,0.02374348914293445,44349,gitcoin,2020-04
84,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/ethers-io/ethers.js,0.8894915254237288,0.11050847457627122,48675,gitcoin,2020-04
85,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/walletconnect/walletconnect-utils,0.8627966760327614,0.13720332396723856,50181,gitcoin,2020-04
86,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/sigp/lighthouse,0.8900034945628713,0.10999650543712869,48647,gitcoin,2020-04
87,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/consensys/teku,0.9953561083268196,0.004643891673180356,43498,gitcoin,2020-04
88,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/nethermindeth/nethermind,0.949869463153507,0.050130536846493046,45581,gitcoin,2020-04
89,https://github.com/vyperlang/vyper,https://github.com/nomicfoundation/hardhat,0.504003768252473,0.49599623174752705,2123,gitcoin,2020-04
90,https://github.com/vyperlang/vyper,https://github.com/ethers-io/ethers.js,0.16591719646456815,0.8340828035354318,6449,gitcoin,2020-04
91,https://github.com/vyperlang/vyper,https://github.com/walletconnect/walletconnect-utils,0.1345065996228787,0.8654934003771213,7955,gitcoin,2020-04
92,https://github.com/vyperlang/vyper,https://github.com/sigp/lighthouse,0.16664071016975548,0.8333592898302445,6421,gitcoin,2020-04
93,https://github.com/vyperlang/vyper,https://github.com/consensys/teku,0.8411949685534591,0.1588050314465409,1272,gitcoin,2020-04
94,https://github.com/vyperlang/vyper,https://github.com/nethermindeth/nethermind,0.31892697466467956,0.6810730253353204,3355,gitcoin,2020-04
95,https://github.com/nomicfoundation/hardhat,https://github.com/ethers-io/ethers.js,0.16371268656716417,0.8362873134328358,6432,gitcoin,2020-04
96,https://github.com/nomicfoundation/hardhat,https://github.com/walletconnect/walletconnect-utils,0.1326530612244898,0.8673469387755102,7938,gitcoin,2020-04
97,https://github.com/nomicfoundation/hardhat,https://github.com/sigp/lighthouse,0.16442848219862585,0.8355715178013742,6404,gitcoin,2020-04
98,https://github.com/nomicfoundation/hardhat,https://github.com/consensys/teku,0.8390438247011952,0.1609561752988048,1255,gitcoin,2020-04
99,https://github.com/nomicfoundation/hardhat,https://github.com/nethermindeth/nethermind,0.31545835829838226,0.6845416417016177,3338,gitcoin,2020-04
100,https://github.com/ethers-io/ethers.js,https://github.com/walletconnect/walletconnect-utils,0.438600782778865,0.5613992172211351,12264,gitcoin,2020-04
101,https://github.com/ethers-io/ethers.js,https://github.com/sigp/lighthouse,0.501304753028891,0.498695246971109,10730,gitcoin,2020-04
102,https://github.com/ethers-io/ethers.js,https://github.com/consensys/teku,0.9638057695753449,0.03619423042465508,5581,gitcoin,2020-04
103,https://github.com/ethers-io/ethers.js,https://github.com/nethermindeth/nethermind,0.7018528183716075,0.2981471816283925,7664,gitcoin,2020-04
104,https://github.com/walletconnect/walletconnect-utils,https://github.com/sigp/lighthouse,0.5626838836220988,0.43731611637790124,12236,gitcoin,2020-04
105,https://github.com/walletconnect/walletconnect-utils,https://github.com/consensys/teku,0.9714971073797093,0.02850289262029071,7087,gitcoin,2020-04
106,https://github.com/walletconnect/walletconnect-utils,https://github.com/nethermindeth/nethermind,0.7508178844056707,0.24918211559432935,9170,gitcoin,2020-04
107,https://github.com/sigp/lighthouse,https://github.com/consensys/teku,0.9636232667026833,0.03637673329731672,5553,gitcoin,2020-04
108,https://github.com/sigp/lighthouse,https://github.com/nethermindeth/nethermind,0.7007595599790466,0.2992404400209534,7636,gitcoin,2020-04
109,https://github.com/consensys/teku,https://github.com/nethermindeth/nethermind,0.08122235625251306,0.9187776437474869,2487,gitcoin,2020-04
110,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/vyperlang/vyper,0.9429440649017934,0.05705593509820661,37472,gitcoin,2020-07
111,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/nomicfoundation/hardhat,0.980573902425487,0.019426097574512968,36034,gitcoin,2020-07
112,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/wighawag/hardhat-deploy,0.9950996958431902,0.004900304156809754,35508,gitcoin,2020-07
113,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/ethers-io/ethers.js,0.83723905883468,0.16276094116532003,42203,gitcoin,2020-07
114,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/walletconnect/walletconnect-utils,0.7072174852888194,0.29278251471118055,49962,gitcoin,2020-07
115,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/sigp/lighthouse,0.9179092845638281,0.08209071543617186,38494,gitcoin,2020-07
116,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/consensys/teku,0.9969527679024885,0.003047232097511454,35442,gitcoin,2020-07
117,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/nethermindeth/nethermind,0.9077923078899366,0.09220769211006341,38923,gitcoin,2020-07
118,https://github.com/vyperlang/vyper,https://github.com/nomicfoundation/hardhat,0.7533474277660324,0.24665257223396764,2838,gitcoin,2020-07
119,https://github.com/vyperlang/vyper,https://github.com/wighawag/hardhat-deploy,0.9247404844290658,0.07525951557093424,2312,gitcoin,2020-07
120,https://github.com/vyperlang/vyper,https://github.com/ethers-io/ethers.js,0.23737093371821916,0.7626290662817808,9007,gitcoin,2020-07
121,https://github.com/vyperlang/vyper,https://github.com/walletconnect/walletconnect-utils,0.12751998091375402,0.872480019086246,16766,gitcoin,2020-07
122,https://github.com/vyperlang/vyper,https://github.com/sigp/lighthouse,0.4035485088712722,0.5964514911287278,5298,gitcoin,2020-07
123,https://github.com/vyperlang/vyper,https://github.com/consensys/teku,0.9519145146927872,0.048085485307212794,2246,gitcoin,2020-07
124,https://github.com/vyperlang/vyper,https://github.com/nethermindeth/nethermind,0.37331936441417846,0.6266806355858215,5727,gitcoin,2020-07
125,https://github.com/nomicfoundation/hardhat,https://github.com/wighawag/hardhat-deploy,0.8009153318077803,0.1990846681922197,874,gitcoin,2020-07
126,https://github.com/nomicfoundation/hardhat,https://github.com/ethers-io/ethers.js,0.09248249438499141,0.9075175056150085,7569,gitcoin,2020-07
127,https://github.com/nomicfoundation/hardhat,https://github.com/walletconnect/walletconnect-utils,0.045668058455114825,0.9543319415448852,15328,gitcoin,2020-07
128,https://github.com/nomicfoundation/hardhat,https://github.com/sigp/lighthouse,0.18134715025906736,0.8186528497409327,3860,gitcoin,2020-07
129,https://github.com/nomicfoundation/hardhat,https://github.com/consensys/teku,0.8663366336633663,0.13366336633663367,808,gitcoin,2020-07
130,https://github.com/nomicfoundation/hardhat,https://github.com/nethermindeth/nethermind,0.16320820704126837,0.8367917929587316,4289,gitcoin,2020-07
131,https://github.com/wighawag/hardhat-deploy,https://github.com/ethers-io/ethers.js,0.024705381229589665,0.9752946187704103,7043,gitcoin,2020-07
132,https://github.com/wighawag/hardhat-deploy,https://github.com/walletconnect/walletconnect-utils,0.011755168220510741,0.9882448317794893,14802,gitcoin,2020-07
133,https://github.com/wighawag/hardhat-deploy,https://github.com/sigp/lighthouse,0.052189562087582485,0.9478104379124175,3334,gitcoin,2020-07
134,https://github.com/wighawag/hardhat-deploy,https://github.com/consensys/teku,0.6170212765957447,0.3829787234042553,282,gitcoin,2020-07
135,https://github.com/wighawag/hardhat-deploy,https://github.com/nethermindeth/nethermind,0.0462397023651342,0.9537602976348658,3763,gitcoin,2020-07
136,https://github.com/ethers-io/ethers.js,https://github.com/walletconnect/walletconnect-utils,0.31953295808717497,0.680467041912825,21497,gitcoin,2020-07
137,https://github.com/ethers-io/ethers.js,https://github.com/sigp/lighthouse,0.6849137501246385,0.3150862498753615,10029,gitcoin,2020-07
138,https://github.com/ethers-io/ethers.js,https://github.com/consensys/teku,0.9845205675791887,0.01547943242081129,6977,gitcoin,2020-07
139,https://github.com/ethers-io/ethers.js,https://github.com/nethermindeth/nethermind,0.656817747179193,0.34318225282080705,10458,gitcoin,2020-07
140,https://github.com/walletconnect/walletconnect-utils,https://github.com/sigp/lighthouse,0.8223521475151788,0.17764785248482118,17788,gitcoin,2020-07
141,https://github.com/walletconnect/walletconnect-utils,https://github.com/consensys/teku,0.992671009771987,0.007328990228013033,14736,gitcoin,2020-07
142,https://github.com/walletconnect/walletconnect-utils,https://github.com/nethermindeth/nethermind,0.8029862216610858,0.1970137783389142,18217,gitcoin,2020-07
143,https://github.com/sigp/lighthouse,https://github.com/consensys/teku,0.966952264381885,0.033047735618115026,3268,gitcoin,2020-07
144,https://github.com/sigp/lighthouse,https://github.com/nethermindeth/nethermind,0.46821751370573417,0.5317824862942658,6749,gitcoin,2020-07
145,https://github.com/consensys/teku,https://github.com/nethermindeth/nethermind,0.029212875304300785,0.9707871246956992,3697,gitcoin,2020-07
146,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/prettier-solidity/solidity-comments-extractor,0.9730359055558143,0.026964094444185682,128838,gitcoin,2020-10
147,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/vyperlang/vyper,0.9924004939678921,0.0075995060321079055,126324,gitcoin,2020-10
148,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/nomicfoundation/hardhat,0.749560538116592,0.25043946188340804,167250,gitcoin,2020-10
149,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/wighawag/hardhat-deploy,0.9760510744316412,0.023948925568358814,128440,gitcoin,2020-10
150,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/ethers-io/ethers.js,0.886584960502401,0.11341503949759901,141401,gitcoin,2020-10
151,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/walletconnect/walletconnect-utils,0.5797045155025318,0.42029548449746823,216255,gitcoin,2020-10
152,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/sigp/lighthouse,0.8672828403021834,0.1327171596978166,144548,gitcoin,2020-10
153,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/consensys/teku,0.9768268166871854,0.023173183312814594,128338,gitcoin,2020-10
154,https://github.com/prysmaticlabs/protoc-gen-go-cast,https://github.com/nethermindeth/nethermind,0.8729658025026635,0.12703419749733647,143607,gitcoin,2020-10
155,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/vyperlang/vyper,0.7834912043301759,0.21650879566982406,4434,gitcoin,2020-10
156,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/nomicfoundation/hardhat,0.07658730158730159,0.9234126984126985,45360,gitcoin,2020-10
157,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/wighawag/hardhat-deploy,0.530381679389313,0.469618320610687,6550,gitcoin,2020-10
158,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/ethers-io/ethers.js,0.17805340577110348,0.8219465942288965,19511,gitcoin,2020-10
159,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/walletconnect/walletconnect-utils,0.03681449690033381,0.9631855030996662,94365,gitcoin,2020-10
160,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/sigp/lighthouse,0.15332332950834143,0.8466766704916586,22658,gitcoin,2020-10
161,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/consensys/teku,0.5387717121588089,0.4612282878411911,6448,gitcoin,2020-10
162,https://github.com/prettier-solidity/solidity-comments-extractor,https://github.com/nethermindeth/nethermind,0.159966846249482,0.840033153750518,21717,gitcoin,2020-10
163,https://github.com/vyperlang/vyper,https://github.com/nomicfoundation/hardhat,0.022405825514633805,0.9775941744853662,42846,gitcoin,2020-10
164,https://github.com/vyperlang/vyper,https://github.com/wighawag/hardhat-deploy,0.23785926660059464,0.7621407333994054,4036,gitcoin,2020-10
165,https://github.com/vyperlang/vyper,https://github.com/ethers-io/ethers.js,0.05648055539212802,0.943519444607872,16997,gitcoin,2020-10
166,https://github.com/vyperlang/vyper,https://github.com/walletconnect/walletconnect-utils,0.010451709834405722,0.9895482901655943,91851,gitcoin,2020-10
167,https://github.com/vyperlang/vyper,https://github.com/sigp/lighthouse,0.04765687053216839,0.9523431294678316,20144,gitcoin,2020-10
168,https://github.com/vyperlang/vyper,https://github.com/consensys/teku,0.2440264361972547,0.7559735638027453,3934,gitcoin,2020-10
169,https://github.com/vyperlang/vyper,https://github.com/nethermindeth/nethermind,0.04999218872051242,0.9500078112794876,19203,gitcoin,2020-10
170,https://github.com/nomicfoundation/hardhat,https://github.com/wighawag/hardhat-deploy,0.9315866731906943,0.06841332680930567,44962,gitcoin,2020-10
171,https://github.com/nomicfoundation/hardhat,https://github.com/ethers-io/ethers.js,0.7231324344388239,0.2768675655611761,57923,gitcoin,2020-10
172,https://github.com/nomicfoundation/hardhat,https://github.com/walletconnect/walletconnect-utils,0.31546126211617975,0.6845387378838202,132777,gitcoin,2020-10
173,https://github.com/nomicfoundation/hardhat,https://github.com/sigp/lighthouse,0.6858686752906501,0.3141313247093499,61070,gitcoin,2020-10
174,https://github.com/nomicfoundation/hardhat,https://github.com/consensys/teku,0.9337048595630851,0.06629514043691487,44860,gitcoin,2020-10
175,https://github.com/nomicfoundation/hardhat,https://github.com/nethermindeth/nethermind,0.6966023050441551,0.3033976949558449,60129,gitcoin,2020-10
176,https://github.com/wighawag/hardhat-deploy,https://github.com/ethers-io/ethers.js,0.16093758175064093,0.8390624182493591,19113,gitcoin,2020-10
177,https://github.com/wighawag/hardhat-deploy,https://github.com/walletconnect/walletconnect-utils,0.03273489629337959,0.9672651037066204,93967,gitcoin,2020-10
178,https://github.com/wighawag/hardhat-deploy,https://github.com/sigp/lighthouse,0.13818508535489668,0.8618149146451033,22260,gitcoin,2020-10
179,https://github.com/wighawag/hardhat-deploy,https://github.com/consensys/teku,0.5084297520661157,0.49157024793388426,6050,gitcoin,2020-10
180,https://github.com/wighawag/hardhat-deploy,https://github.com/nethermindeth/nethermind,0.14428444110887,0.85571555889113,21319,gitcoin,2020-10
181,https://github.com/ethers-io/ethers.js,https://github.com/walletconnect/walletconnect-utils,0.149979425407751,0.850020574592249,106928,gitcoin,2020-10
182,https://github.com/ethers-io/ethers.js,https://github.com/sigp/lighthouse,0.45532494818432184,0.5446750518156782,35221,gitcoin,2020-10
183,https://github.com/ethers-io/ethers.js,https://github.com/consensys/teku,0.8435642522749986,0.15643574772500135,19011,gitcoin,2020-10
184,https://github.com/ethers-io/ethers.js,https://github.com/nethermindeth/nethermind,0.46782380396732787,0.5321761960326721,34280,gitcoin,2020-10
185,https://github.com/walletconnect/walletconnect-utils,https://github.com/sigp/lighthouse,0.8257188280717692,0.17428117192823078,110075,gitcoin,2020-10
186,https://github.com/walletconnect/walletconnect-utils,https://github.com/consensys/teku,0.9683161987961434,0.03168380120385661,93865,gitcoin,2020-10
187,https://github.com/walletconnect/walletconnect-utils,https://github.com/nethermindeth/nethermind,0.8328385287811314,0.1671614712188686,109134,gitcoin,2020-10
188,https://github.com/sigp/lighthouse,https://github.com/consensys/teku,0.8657821102987634,0.1342178897012366,22158,gitcoin,2020-10
189,https://github.com/sigp/lighthouse,https://github.com/nethermindeth/nethermind,0.5125711384829134,0.48742886151708664,37427,gitcoin,2020-10
190,https://github.com/consensys/teku,https://github.com/nethermindeth/nethermind,0.14017061790073998,0.85982938209926,21217,gitcoin,2020-10
191,https://github.com/ethereum/remix-plugin,https://github.com/prysmaticlabs/protoc-gen-go-cast,1.4586402555537728e-05,0.9999854135974444,137114,gitcoin,2021-01
192,https://github.com/ethereum/remix-plugin,https://github.com/prettier-solidity/solidity-comments-extractor,0.0006501950585175553,0.9993498049414824,3076,gitcoin,2021-01
